model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.01,0.36874908367319714
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.025,0.47791484158549014
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.05,0.5514340314419555
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.1,0.6118122817336067
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.15,0.6600489118559202
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.2,0.7603315190933837
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.25,0.8383250846140023
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.3,0.9113610237785892
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.35,0.9480803069644049
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.4,1.0388799292578004
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.45,1.0674134972052778
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.5,1.1078484383718203
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.55,1.2268924850830294
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.6,1.2883730312075117
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.65,1.3685737927561146
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.7,1.430500717359762
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.75,1.4830201913081855
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.8,1.6026182442110417
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.85,1.6895824391910934
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.9,1.9241423659683168
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.95,2.1111332931670095
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.975,2.368772970841507
nfidd-mvn-season,US National,2015-11-14,1,2015-11-21,ili perc,quantile,0.99,2.501410022842086
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.01,0.2734070201589464
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.025,0.3743275432917167
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.05,0.4925680893731166
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.1,0.545726468849635
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.15,0.6662524452407428
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.2,0.7542530423067408
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.25,0.7962564982920985
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.3,0.8636634798755545
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.35,0.9316143881257547
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.4,0.9740286062017127
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.45,1.049888036579286
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.5,1.1267928389781319
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.55,1.165270001827742
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.6,1.2634219752364975
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.65,1.306470729658482
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.7,1.4102290411170124
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.75,1.5234957137850151
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.8,1.5945244986241494
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.85,1.8061061780446193
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.9,1.9609974431212716
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.95,2.3278674377129343
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.975,2.6909706760387633
nfidd-mvn-season,US National,2015-11-14,2,2015-11-28,ili perc,quantile,0.99,2.860428195599374
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.01,0.2922039925665265
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.025,0.4000452974853499
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.05,0.4390363635055741
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.1,0.5907736398472477
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.15,0.6509163288212103
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.2,0.7139980212970517
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.25,0.7543356243584813
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.3,0.8300326843987929
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.35,0.9684518587926048
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.4,1.0333684262337637
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.45,1.083313437703004
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.5,1.1480599279909662
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.55,1.2187393787207208
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.6,1.3150459722909156
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.65,1.3884643802149024
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.7,1.482319563290121
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.75,1.5554532458389863
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.8,1.672857497369615
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.85,1.8030763282065112
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.9,2.125793040100156
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.95,2.5382199766639624
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.975,2.9774559353300383
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.99,3.435089653964865
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.01,0.22103397520927287
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.025,0.24592830383921435
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.05,0.3039961190707099
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.1,0.41669638680272464
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.15,0.5730529724586688
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.2,0.8054765780098018
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.25,0.8601131156169206
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.3,0.9176667632140558
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.35,1.028988166071811
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.4,1.0915385754683296
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.45,1.1978258717003085
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.5,1.2558069207212679
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.55,1.3490055330839656
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.6,1.4573657914775482
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.65,1.5636638488427141
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.7,1.6959035684731034
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.75,1.807872233458657
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.8,1.857592668842574
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.85,2.0825036537064836
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.9,2.3132737787547155
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.95,2.632996198530067
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.975,2.820350718289287
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.99,3.1270127170027786
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.01,0.2188466497096596
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.025,0.2359799615214403
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.05,0.2790099549546643
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.1,0.35357561231670537
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.15,0.4150665787747161
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.2,0.46299172889553236
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.25,0.5178627745815153
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.3,0.5489774890953999
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.35,0.5727497527886775
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.4,0.6071009372590281
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.45,0.6236836283717968
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.5,0.6522354925485827
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.55,0.6793665773968225
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.6,0.7253790321619846
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.65,0.7920556223592767
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.7,0.8152479311616766
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.75,0.8676404417905781
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.8,0.9249790019261799
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.85,1.0132371224274834
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.9,1.1861946432081198
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.95,1.3476407407447415
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.975,1.5309631132416128
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.99,1.685620177275082
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.01,0.17793715712749503
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.025,0.2092415988759274
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.05,0.27054912208611703
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.1,0.3424863466767733
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.15,0.4070885748456595
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.2,0.4431700256506313
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.25,0.47879135610845813
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.3,0.51556896809303
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.35,0.5577498988087916
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.4,0.6304937796395329
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.45,0.6509951314888311
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.5,0.7107129672322344
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.55,0.7641042285135152
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.6,0.8292150735693908
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.65,0.8685283838632792
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.7,0.9334602967134183
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.75,0.9709302800248102
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.8,1.0787608717357853
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.85,1.1859736904306366
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.9,1.3427554444995358
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.95,1.6557869876098272
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.975,2.0145895826360016
nfidd-mvn-season,HHS Region 1,2015-11-14,2,2015-11-28,ili perc,quantile,0.99,2.4590859115609023
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.01,0.17340250113585795
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.025,0.23553917337086355
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.05,0.30158923603133225
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.1,0.35430731725481746
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.15,0.40877817339493866
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.2,0.46084181535531293
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.25,0.485641372132011
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.3,0.5353504239390063
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.35,0.5838809011397212
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.4,0.6409999949262456
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.45,0.702349815625229
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.5,0.7845633595671287
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.55,0.8480090052507943
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.6,0.9173834905531199
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.65,0.9827359347330876
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.7,1.0866044390366996
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.75,1.1828775981692203
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.8,1.2585349337233658
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.85,1.3356420610446238
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.9,1.4923649027852952
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.95,1.816918772230226
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.975,2.091592277952254
nfidd-mvn-season,HHS Region 1,2015-11-14,3,2015-12-05,ili perc,quantile,0.99,2.3843333807307707
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.01,0.1179207063757518
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.025,0.1853700579890144
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.05,0.22232412245121938
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.1,0.3214864207038782
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.15,0.4187512215096636
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.2,0.4552601033513624
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.25,0.5250653335818469
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.3,0.5723697058267255
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.35,0.636231662474092
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.4,0.6757058413418543
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.45,0.770104138790323
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.5,0.8440157369254094
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.55,0.9352678401500962
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.6,1.059764316797233
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.65,1.1314870682674154
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.7,1.2174537968301138
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.75,1.310134248116521
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.8,1.3750704541151637
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.85,1.473678863112553
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.9,1.6914949345364423
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.95,1.7967838371892533
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.975,1.8915408392257584
nfidd-mvn-season,HHS Region 1,2015-11-14,4,2015-12-12,ili perc,quantile,0.99,2.0046126712129437
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.01,0.463285523186695
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.025,0.49859827289562575
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.05,0.5952380480095707
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.1,0.6748634515806887
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.15,0.8229615547145174
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.2,0.8797010731480628
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.25,0.930418757446837
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.3,1.0033251690893594
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.35,1.0602342289051707
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.4,1.1317713340930653
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.45,1.1786117470186581
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.5,1.2216953854898094
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.55,1.2571252310135497
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.6,1.3515005134990412
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.65,1.3930074131881423
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.7,1.4938728590996169
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.75,1.6035584431440648
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.8,1.6796989295581153
